Restaurant,Reviewer,Review,Rating,Time,VADER_Score,Sentiment
,,Guret of restaurant watchtower will maintain crazy food for hot food Evaru Koda commander Cheyakandi Eavaru dei Antha Worest Food Choda Ledu,,,,0
,,Chicken ordered biryani cost R affordable price food a person restaurant immediately came really frustrated to see the quality of quantity in the first quantity which does not satisfy hunger at least one person who speaks of quality served hot and of easily packaging dishes like a cooked restaurant,,,,0
,,Hainech bawarchi food fairly well the chicken masala also small rice of amount of part also low after the raita also at small quantities,,,,0
,,Never dares to order the worst food has a bad open smell The plot could not eat absurd hair seem to be chicken legs simply poured the worst experience of lost food lost money,,,,0
,,Worse food received so far a waste,,,,0
,,Chilli chicken expected fully coated with spicy comments Sharing of the friend friend friend suggested in a completely opposite expected coating,,,,0
,,First update The contact number showing the basket ordered Tikka Masala n Tandoori Roti received Tandoori Paneer Good Burnt Call Livil,,,,0
,,Beautiful Srvice,,,,0
,,Less than,,,,0
,,Writing review for polished writing by obtaining the command commanded Mouton Hundi Zomato has the ridiculous Hundi irresponsible chicken,,,,0
,,Zomato did not know that the delivery of the Litre carbonated drinking bottle takes a time as a faithful,,,,0
,,Less quantity,,,,0
,,Two -piece restaurant completely disappointed completely disappointed,,,,0
,,sheep biryani worse taste less baked room the worst experience,,,,0
,,BAD FUC delivery system,,,,0
,,GOT THUMBSUP,,,,0
,,Food snack good missed multiple article control follow it difficult,,,,0
,,Doubtful complete food color that chicken,,,,0
,,completely dry tasty,,,,0
,,poor,,,,0
,,Really disappointed with Biryani chicken chicken,,,,0
,,GOOD,,,,0
,,"Well cooked with chicken, good taste so good",,,,0
,,Commanded Hundi obtained a single person,,,,0
,,poor,,,,0
,,Awness short gone place lunch terrible spicy insipid biryanithe salan jal jira pudina water guater,,,,0
,,Heard Lot specially place Triveni Biryani came to order the food time the last time that the food bought would in fact be the last time I will eat the classic restaurant for example started a big note finished another hygiene -long short restaurant chase shorts bought article paneer tikka biryani bhimwaram pulav take mid spit discolming Insect Cockroach Rice in curdled hungry I never come back,,,,0
,,Worse food Everplease do not believe the rating review mentioned veg non veg bad completely disappointed with a team based on many exams,,,,0
,,The worst experience never order biryani you will get free oil packets Hope Get Ask Manager Say Manager,,,,0
,,Even taste Biryani oil gifts asking the Director called Gheeno Appropriate Answer,,,,0
,,The worst food never came the team seems the worst experience of never coming chef does not say manager,,,,0
,,Serve to the basis of the standard square Oddrine,,,,0
,,"Bad horrible service of service customer service specifically named Imran really Mi behaves not to take the properly threatening order of food quality also Marquez, still important, the behavior staff mentioned IMRAN bad",,,,0
,,The order has changed,,,,0
,,Veg ordered Manchuryia Piece Frit Chicken Biryani MANCHURYIA was not hot taste AVG BIRYANI Taste Avg Name Biryani Wait the poor min-goss service each time you remember bringing the bottle of water Manchuryia Biryani Call,,,,0
,,Place of lunch ordered really disappointing the experience ordered from the garlic naan chicken patiala peplet chicken chicken majestic naan garlic a little ok chicken patiala expected a little different color of different color also good chicken with fried pepper giving a burned taste,,,,0
,,The restaurant must preserve the old vegetables ordered vegetarians paneer babycorn biryani babycorn rotten completely pathetic eat fine food high variety biryani make a favorite place,,,,0
,,Coming the menu card of the kitchen lunch article never requested from the server saying available sir almost so -called special ultimately requested cooking never disappointed the biryans lunch finally want Biryani Come,,,,0
,,Visits Place today foods Doubt good horrible service tiny waiting food served requested.,,,,0
,,"I did not quite like the food a little congestioned as well, but the load well as the service of Biryani of Mouton Dum",,,,0
,,good using a lot of oil biryani good three months biryani bad start tandur good test,,,,0
,,"Visits Place Colleaguegue around people, although the atmosphere good food has good taste valid for real problems real problem quite completely cluttered in the first place to go early enough to wait until the waiting time did not help you to be extremely disappointed expected almost as the food at the time Veg time arrived arrived add soup add",,,,0
,,good food,,,,0
,,Seems the vegetables washed properly so the white stone teeth,,,,0
,,Delivered intimate,,,,0
,,bad,,,,0
,,Less quantity of value,,,,0
,,Closed from May mentioned Zomato please call the sought -after visit visit to take place the Mustang referred place,,,,0
,,Ambience Food Okish Taken Buffet Buffet Much Option even the available food option available,,,,0
,,"Worse service Worse personnel Worse food waste, each penny spent has not even excused the error.",,,,0
,,A worst culinary experience of all time that has taken half an hour of main service for a other half hour of Cutleryway ruins the dinner dinner of dinner which leaves the restaurant in a empty stomach,,,,0
,,went dinner gachibowli April pm pom pm to attend the birthday birthday birthday birthday childcare parking valet parking said yes the valet parking gave the key car park ever in front of the lovable experience,,,,0
,,Disappointed Ambiece Service Food Sambar Rice Big Dee Disappointment Paneer Butter Masala Good has gone zomato review n rating,,,,0
,,Recently visited Place Team Party did not reach the expectation of food ok kind kinder nothing good,,,,0
,,"Management Problem Avide came Bill Bill Add the service charge Added TPS Request Request TPS TPS TPS First refused later Reduced Service costs Take Min Take Min, check the server payment A large suggestion Please check the payment of invoice extra Greedy People Never Recute the restaurant too Bill Gstin",,,,0
,,Visited in December RD PMP Pathetic Chess Experience Ball Served Cold Second second Super Fort less the first time disappointed with the Hope Service next time Improve the Service,,,,0
,,"Recently went a place not reached the wait as a photo showing the atmosphere of the Oket Small room barely room the table staff did not respond as the upcoming food super bone of chicken starter also the main course the main course disappointing a funniest desert, including the vanilla Glab jamun n Kind Sweet Got Odor A Fruit Goting Buffet",,,,0
,,Team party for lunch bad experience tasteless food request cold time hot weather start has unprecedented a good biryani gulab jamun chicken menu,,,,0
,,"went on Thursday evening quite empty, except a pathetic service table, each dish came to order even food Naan ok much better place around the service killed to taste the food will risk",,,,0
,,Today teammate non -vegetarian food Mark Chicken Starter Small Piece Oro Bos each bite,,,,0
,,"The worst service never given insect foods cold food correctly cooked Naan A request for request a plaque to serve two servers, Director of Granded Staff, a personnel manager paid, even if you",,,,0
,,Friday evening Friend Dinner Buffet ALA Option Card available atmosphere Bon Service requires improving the availability of order time staff,,,,0
,,Ambience good food until marking the horrible non -vegetarian starter everywhere vegetable in full bone ok variety less the main dish ok variety tast barely the disappointed dessert,,,,0
,,Today Visit Friend Lunch Terrible Lunch Experience Average Average Pathetic Attitude Shocking Server A reserved call reaches the reservation refused one day he says.,,,,0
,,"Many problems start the valet parking lot cited everything that served the refrigerated plate did not mean anything planned like the placement of the day of the Fête de la Food Food, already melting the good taste",,,,0
,,Best staff experience is not a prompt or a menu of consciousness actually available to the indifferent kitchen standard service visited twice of bad experience,,,,0
,,"Visit Place Team Lunch Lunch Table Experience Pathetic Pathetic Online Got Reminder Recall Recall Advance Money Something new has not found itself in a recent time in a way sorted lunch, the shot, the starter of the vegetable without vegetables, the table service was the most disturbed Curry Got Bowl Roes Table Prawn Yukkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk GOT COLD Response has tried nothing other than the main manage, the manager, came apologized PRAWN asked Biryani prepare",,,,0
,,Swiggy food command invited to come butter dinner ordered in butter chicken adraki adraki dishale horrible butter non -edible chicken that has become stunned spread,,,,0
,,Order Allo Parotha has a,,,,0
,,"Good experience note say the main problem bored without vegetables cut behind the main veg course served vegetarian good site initially serves halwa iced gulab jamun adds also extremely salty starter, except the atmosphere good music of music meant u u",,,,0
,,"Total food Insulte Business Restoration ordered LAL Maas Totally DISH looked unhealthy red onion shd HAV named DISH LAL PIYAAS NEWS asked to manage replace dishus insisted to try to complain about the sheep manager said the head of the head, food is an insult to the cook purchased by Mouton",,,,0
,,Pathetic service One Starter Take Min Waiter Rude Knowled Item Menu Menu Ambience Fine Place One backtracking,,,,0
,,The team celebration around the Pathetic People Service took the Buffet starter taking at least a few minutes from the request for a server request tell you that Get Minute never comes to jump the main course directly,,,,0
,,Pathetic client services Food Worse never experimenting with the top found the nail found the knot of the knot could take the photograph of the personnel taken up has never been returned by chance.,,,,0
,,"Service disappointing The Hot Mess Confuse server circulates Starter Five Got Members obtained a previous booking table determined to take Buffet says that the starter served roughly like a joint placement arrangement restaurant restaurant Haphazard inadequacy probably nice interior thought to make a different style of style. u Starter, for example, crisp corn has arrived the lost table counts several times the starter has arrived vegetable cold almost min min.",,,,0
,,Taste that large quantities ordered small chicken less ordered from the additional egg found,,,,0
,,"Bad Service Less Tricksters should continue this need, it takes an opportunity to take money in one minute for cancellation of money reimbursement",,,,0
,,Order fried egg fried rice An additional egg paid IM recent rice fried rice fried egg obtained Get an invoice to include an additional egg,,,,0
,,What a difference small little average full waste would never recommend anyone who never tries to place total waste,,,,0
,,lost the movement eating vegetables fried gobi manchourien taste good shit hygène must be freshly cooked,,,,0
,,Food used good day of installation of the Gard,,,,0
,,Orderd Noodle Gobhi less spicy sent a more spicy five -year -old child to order food waste time,,,,0
,,Poorly keeping the food ordered simple was not good,,,,0
,,Fried rice box controlled with chili,,,,0
,,"Disappointed the crispy baby corn completely soggy also without distress, the first horrible experience along the bad size of the game cannot even person",,,,0
,,The food looked unfortunately for two pieces made in vegetarian veg fried rice a blurred egg remains a whole egg the least remove the egg chicken repulsed,,,,0
,,Silver waste tried vegetable noodles chilli chicken noodles,,,,0
,,Worse Chinese place serves red chilli red rice powder does not know Chinese in fact disgusting disgusting disgusting,,,,0
,,Desperate restaurant never experienced horrible non -professional restaurant control control insured people get a cheapest reassured item,,,,0
,,said the medium looks very much,,,,0
,,Chicken noodles ordered worse,,,,0
,,"Great food delivered an hour of late food when called ask for lots, they waited almost min",,,,0
,,Salted food could not eat silver chicken wasted properly cooked from chicken rice with salt full salt salt,,,,0
,,Ordered fried rice box,,,,0
,,Good food quality ordered Large box quantity less last two last control boxes with cellar with volnecolle cillo,,,,0
,,Ordained vegetarian rice fried chilli potato rice ripee quality does not know hell,,,,0
,,"wow wow, leave the box of commanded potato egg noodles never order people again this first year of online order regretting Big deal",,,,0
,,"The worst foods have received zomato until Guyz does not want to give discounts not used bad food aloo even half cooked cheap tomato sauce noodles well cooked, which stops waste food",,,,0
,,"The ketchup billed did not provide ketchup without ketchup, people eat gobi manchourie lemon onion also provided a taste",,,,0
,,Spicy has opted unique noodles even good,,,,0
,,RD class chicken wing chicken bone tasted good false chicken false false false never buy life,,,,0
,,Order a bitter sour chicken soup also ordered in noodles noodles potato noodles,,,,0
,,Worse place eats Hyderabad extremely large foods,,,,0
,,obtained a different article ordered ready to take the order,,,,0
,,Cold basket fried rice,,,,0
,,GOOD,,,,0
,,Gobi manchouria orbi -noodle noodles confidence in fatty noodles without taste fry noodles has become tasted even of salt base managed to eat gobi given the box made later the room of manchuria could even finish the combined box noodles satisfied satisfied,,,,0
,,"Order something prepared get a surprise, do nothing to send can't even complain about the number always switched",,,,0
,,late delivered,,,,0
,,ordered the quality of fried rice of the quality of fried rice.,,,,0
,,Food Gott Rice cooked properly hard chewy Kingy Kingat Rating Kind Food you want to take immediate measures,,,,0
,,Worse egg noodles never stops doing shit,,,,0
,,Paneer Bad Chilli Paneer,,,,0
,,vegetable noodles ordered get vegetarian fried rice please,,,,0
,,oily,,,,0
,,Imagine eating dry fried potato rice does not really include rice rice in the Chouchian Chouchourian chicken without department of medium -length of departure control Eat Rice more piece of cooked chicken chicken a lot of dry btw fibrous chicken puts the coriander fried rice leaf.,,,,0
,,Little taste worse,,,,0
,,Veg Manchow Soup CHILI GOBI NOILLES PANNER MANCHOW SOUP GUD Chili GOBI PIRE at least porridge noodles Ok disappointed Suggest.,,,,0
,,I don't want to eat bloody objects saying replacing the order cannot listen to blood zomato,,,,0
,,dirty food,,,,0
,,Fried rice box commanded rice cooked correctly essentially to eat hard to eat chilli chilli pepper flavor hard flavor did not obtain the exterior coat aracot cornfour four rice rice of rice dryer to eat the quantity of negligible sauce,,,,0
,,Food noodles Bad chicken noodles dry blue,,,,0
,,"Quantity The decent sauce was not well cooked, the bad smell fry rice ok sauce believes a little insufficient the full taste of spoiled taste",,,,0
,,Give a correct article i silly,,,,0
,,Baby manchurian corn has become badly delivered,,,,0
,,"Box of rice flour Includes the side of ginger side followed after semi-cooked rice observation even boiled correctly the absolutely insufficient paneer part complementing quantity rice paneer has tasted absolutely dry disgusting, although the guy of the requested sauce initiate the ketchup charged with never finding the package despite a horrible experience by trying the best respectful error",,,,0
,,Taste good waste.,,,,0
,,I did not like the food ordered with a slim crust Pizza quatro formagio crust slim taste the tuna tunner taste bitter eating could not even finish from the end of cheese.,,,,0
,,Tiramisu cup cake ordered Green Green Brownie Mojito Bread Unfortunately nothing good with zomato high note in mislead,,,,0
,,Really bad food ordered Aglio Olio Pasta Pesto Veg Sandwich Quesadilla Peach Iced Tea Broccoli Corn Corn Revitover Gott really bad even average Place Tomato all really hard bread never recommend you,,,,0
,,Really you want chocolate ordered from death chocolate cake quadruple cookie cookie with a fairly great Swiss chocolate,,,,0
,,Pizza Margarita Ordinated Brococorne Pouffire Spinach Sandwich Sandwich Bleakerry Shake Glac,,,,0
,,Food good value huge Mexican price good flavor of strong coffee also few table cutlery medium -sized coffee need for cleansing,,,,0
,,I went group small place to arrange table table clumsily good place group power supply by worse chicken starter served with mushrooms cooked toast good sandwich burger pizza also the average tasting did not do bottle in good thing.,,,,0
,,Hangout Place Food Service Food Service Obtate an article Hand display,,,,0
,,"Update sought, make sure that CAFE would know the performance of the rating Coz Coz Payment emissions caused pain your makerie long story short guy invoiced twice one day billed amount almost day visit Cafe Banque Deci Banque Banque Banque Banqué Account negative Balan Guy Decor Price Relatively Small Soft Turamelized Onion Small Quantity Onion",,,,0
,,Chocolate croissant ordered the Cold Croisant Croisant Croissant Croissant Deliverate from Buck to Bucc prices,,,,0
,,Interesting menu has gone a lot of starter entrance entrance to broccoli chicken mel the stuffed bell chicken chicken broccoli essentially melt the mixture of garlic broccoli cheese cheese served quattro formaggi pizza dispue difficult pizza pizza same small establishment side road bouching pizza gott good authentic type cheese type,,,,0
,,BBQ chicken panini ordered another delivery service gave a normal sandwich SOGY SOGY SOGY RETALIE MEA CUIT CUIT BAD Oil Call Panini probably Close Take Elementary Cooking Class,,,,0
,,"Beautiful comfortable atmosphere good place coffee friend good finger, however",,,,0
,,The night ordered really excited to see Chilli con carne menu a favorite dish also covered the crescent ordered disappointed look tatse,,,,0
,,"Heard Lot Place Pire Experience Hyderabad ordered the Elixir au chocolat Big Deception, fortunately, the staff agreed to change the price Yey.",,,,0
,,Do not deliver a cheese cake has not been half a habitual half,,,,0
,,Characteristic listed Zomato refuse each terrible order poor ECLAT customer service did not expect poor,,,,0
,,went to place a few weeks back had not hungry thought of a light snack when seeing the dough at TPS prices decided to add an art slogan everything seems a little dear pastry chef must be the world good cup chocolate chocolate butter,,,,0
,,Portion Size V Lavable cost of diameter inch diameter,,,,0
,,Has not tried a menu ALA Slice Cheesecake card is not really worth it,,,,0
,,"The Kind price buffet would call the worst buffet experience never vegetarian accompanied nothing even a single non -vegetarian starter, nothing except chicken served does not await you",,,,0
,,I went to the U Lunch U team really disappointed well vegan food service The starter's food has the taste of thing mixed without the a little better main main course dessert completely disappointing Dal Makhani lacked consistency like a cube poured the upper sauce,,,,0
,,Visited Sunday dinner horrible cold experience without tasting courteous staff tried to compensate for the right behavior of food,,,,0
,,"Yesterday, family dinner has always gone to try something new woman excavated very well rated, catering, restaurant Google Im Sheraton Marriot Platinum Member The best experience of Past thought The vomiting of the morning Wife watched the precipitating vomiting of the Hospital The continuous doctor clearly said that food was the food went flashback made his young son young son coming to the vegetable team Vomiting Eldor Pasta Good experience disappointing Sheraton experience thinks that the Sheraton Future relationship",,,,0
,,Good example of a bad sheraton catering service always the upper list of Sheraton Hyderabad has changed the Bad begging service to serve quality drinking water OK drinking water Fry fishing talent in linen properly washed could use a terrible -awaited unhappy sheraton amount,,,,0
,,Don't even want a Beg Star today dinner visited place food sound fairly old,,,,0
,,I went to dinner buffetwas disappointed the really bad service food service a disturbing assistant,,,,0
,,"Horrible oakyish food experience definitively star hotel, the standard buffet dinner distributed does not make variety overcrowded place overcrowded atmosphere fabric invoice onture self -descendant service prese prese pretion",,,,0
,,"Name are waiting to hope that a lot of reality is reality all fails the vegetarian buffet Spread Limited Paneer Starter Heart Vegetarian requested to prepare a huge cost involved could not also taste objects to mark a good thing Remember Aaloo Tiki Chaat would recommend a plan somewhere, even the team dinner, even if mine is even worth the value of Sheraton",,,,0
,,Bad Buffetfood experience served a service atmosphere worthy of good food,,,,0
,,"Visited Flechazo th the Honestly breathtaking lunch team really breathtaking good medium average courses average desserts live pasta lives absolutely pathetic insipid pasta sauce, even as cocktails, a much better buffet, Hyderabad could get incredible food, almost half price would recommend",,,,0
,,Sorry to say nothing does not mean anything exceptionally good taste to taste hygiene supporting the atmosphere of the staff nothing made of food good welcome the groups have gone not to not happy foods distributed tastes specially remembering nothing was extraordinarily good good buffet westin buffet novotel buffet trident buffet avasa buffet alll,,,,0
,,Ordered Paratha Kulchas last night burned horrible taste complains zomato cat gave the credit point to order everything a lot of value.,,,,0
,,spicy food schezwan chicken fried rice support jet waste waste thinks,,,,0
,,Panner of vegetables ordered Biryani Taste satisfied with good quality of taste also with low quantities satisfied,,,,0
,,Odred Got Biryani does not know different rice fried biryani named biryani food rice almost fried except peace with chicken,,,,0
,,Taste absolutely bad,,,,0
,,Food color Worse food ate Hyderabad incapable Eatpaneer Biriyani Full Food Color Mushroom also Full Food Color,,,,0
,,Alu Parathas,,,,0
,,Less than,,,,0
,,Lots of spicytasts like the good manchuriannot,,,,0
,,Worse chicken tengri kabab never well cooked well hoping to be Kondapur's guy,,,,0
,,Less than,,,,0
,,"I can't get a simple dish like chicken whirlwind on the right, don't know how to do well",,,,0
,,cold chicken butter naan butter naan well chicken need to improve a terrain although the fine chicken sauce to the brand seemed insipid concluded ok very much need to improve the batch point,,,,0
,,Worse control in chicken butter butter chicken glimmer tiny full part of the full oil never controlled,,,,0
,,Bad ordered from BIRYANAUT Mixed Dum Biryani completely dry.,,,,0
,,Poor ordeal of cashews of cashews Biriyani count the finger of cashews also bad rice with casaula cashews becomes the cashew biryani gaspage of silver,,,,0
,,Good food quality expected,,,,0
,,tasty,,,,0
,,food delivered so late,,,,0
,,worse quality,,,,0
,,butter added,,,,0
,,Dal really bad Chinese vegetarian darling in fact caught the sauce,,,,0
,,Teach Eat Zeera Rice Fork,,,,0
,,Cold food delivery even hot,,,,0
,,GOOD,,,,0
,,waste,,,,0
,,Taste less biriyaninot after delivery instructions,,,,0
,,arrogant,,,,0
,,High quality of taste ID Say,,,,0
,,"Hey guy resturrant sucks big time guy cannot deliver, put big lock store, please do not completely cancel hr of command confirmation minute never gon na command other wishes could give a zero note does not deserve",,,,0
,,Not having obtained the quality paid to the commissioned value of Lichi de Chré,,,,0
,,bad,,,,0
,,Cornflakes specifically ordered,,,,0
,,Sweet artificial Taste,,,,0
,,extremely poor quality,,,,0
,,"Milkshake thoroughly, except",,,,0
,,Worse employee R taking the reputation of the tempteys,,,,0
,,was not even thick shaking the present of ice cream with whipped cream place of ice cream,,,,0
,,"Do not consider the instructions given the customer asking for Whipping Cream RD Time has ever been examined earlier the time is really frustrated, please follow the instructions of the customer",,,,0
,,pathetic taste,,,,0
,,Bad almond feast barely an almond,,,,0
,,The worst packaging milk fled outside,,,,0
,,ICECREM TEMPTEYS DINT ICECRM SHAKE arrives the command,,,,0
,,did not receive an order,,,,0
,,better,,,,0
,,Additional choco chips paid have not even found only one disgusting insitute chin already mentioned,,,,0
,,Do not feel the flavor of taste ordered,,,,0
,,has a product,,,,0
,,The average time ordered could certainly improve the quality of food to provide the quality of average food that is still of terrible fast food does not know how to make fast food pastry could consider,,,,0
,,"Phatele ordered Tikka Burger K Bakes Burger Super Sweet Something to expect the Tikka burger chicken as well cooked well, seems to be the Tikka Pieciation Way Pain Sweet Fragance does not know how to serve Sweet Burger did not like the Bit St Burger Order K Bakes would recommend that it would order a hamburger",,,,0
,,Breaded cheese command Pizza Veg Boat Pathetic I don't know how to do fragrant pizza the bad taste really shit plus the seasoning,,,,0
,,Sandwich Grilled Sandwich Veg Veg Burger Extra Cheese Intevented Cheese Mayonnaise Awful Taste Sandwich was not even correct.,,,,0
,,The incompetent people working nobody get a min order instead pack two items wrapped up loss of bone chicken meat used burger pizza bun,,,,0
,,Bad experience ordered on the day of birthday cake committed Delivered PM requested send a little cake,,,,0
,,Ate with butter chicken hamburger paneer tikka hamburger roller disgusting bizarre pancake away from Sweet Maig,,,,0
,,The rear week ordered the cake of the black forest K baker Gachibowli excitation is dead the first bite The first time the life black forest zillion of time tasted black forest cake The Elachi flavor reading the previous review mentioning the problem of reflection suggested of improvement,,,,0
,,"Birthday celebration combined nearly five people to accommodate the almost decided team of the order of the cake k baker according to the experience presentation was beautiful gum flower flower flower rush water corridor perfectly mixer black white presentation superb delivery has everything delivered from time, nothing of the exceptional cake actually good, the black forest is very different from the black forest of the black forest cake",,,,0
,,Heard Lot Chain Bakery tried the Muffin Good Thought to try pastries,,,,0
,,Nice Pocket Friendly Place Burger Sandwich Tasty Value Arone,,,,0
,,Good time ordered corn vegetation burger paneer rolon,,,,0
,,Traffe au chocolat Grand Ferrerro Rocher pâtisserie fondre la bouche comme la lave avec des ensembles mimmyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,,,,0
,,Quick bite Visit ordered chicken chicken roller with chicken chicken butter almost made vomit vomit,,,,0
,,K Baker Known Food Bakery Order Orded VEG Hot Dog Dog butter Butter Scotch pasta,,,,0
,,Chicken ordered burger burger puff burger beautiful overload cheese really loved egg puffage also tasty decent bakery good affordable food price,,,,0
,,"Full decent burger of value Buck Premium Silver Carter Paste from Disappointment, but also ordered Tangdi Kabab found a decent place of USP value",,,,0
,,"Bakery located at a privileged location Indranagar Gachhibowli many good restaurants located in the center of the food attraction, many people have finally decided to visit the place in the bakery bakery mayonnais de fresh red powder and mayo sweet happy service Number Chain Hyderabad Atlis",,,,0
,,ordered mini pizza pizza pizza manchuria veg hot dog vegetable pizza pun Machuria good was not hot kept the pizza kept nice nice,,,,0
,,good bread option uses hot dog burger something improvement in the burger thick buns its filling pancake,,,,0
,,"Clean atmosphere and clean small place at the value of the Snack Board Office Event Try the Amazing Muffin Loked taste almost people of team time delivery, it happened little perfect rest",,,,0
,,Strong music Middle Non -trained Personal Personal Place ordered veg Hakka Noodle Pathetic One Special Pizza Pizza Pizza Pizza Staff did not know,,,,0
,,Average food menu Limited menu served on cocktail germaine content of cocktails.,,,,0
,,Location would visit limited cocktail menu obtained from alcohol visited on Friday evening completely disappointed the crowd as well never visit the Hyderabad GOT tips your best option,,,,0
,,made quick drinks.,,,,0
,,Horrible experience Food really bad service sweet dish.,,,,0
,,Place the music good tasteless food until the quality of the service better noticed,,,,0
,,Almost like Want Get Food Waied Hour Food Got Got Way commanded bbq veg pizza baked corn onion small portion size is worth vegetation,,,,0
,,I have gone to the disappointed hope of the fairly good food staff member does not correspond to a standard if someone will order paneer tikka n ghai roll tasty,,,,0
,,Bad food bad service ordered pizza veg manchuria crisp,,,,0
,,Decent sharing Climate Climate Veg Manchourien Great Chicken Kebab Fine Thing disappoints Dryering Thing Thing Thing Thing Thing Hellet Akthar Respect for the guest manager to work everyone around Im Giving Two Star Else would perhaps be given drought beer,,,,0
,,"Do not price to zero, well welcomed the right way the food sucks Three start -ups Pouleur de Pouleur SEDELLAGE could use",,,,0
,,Average food atmosphere Average The average experience is worth the entrance cover billed in Buck even adjusted the music of adjusted invoice to strong make the sit number of sit number not available although the high high high hope zomato notation service completely disappointed give miss one look plus,,,,0
,,A zero -star star star option probably a worst slow place Hyderabad one bartenderwaiter May bar time,,,,0
,,"HAPPY HOUR shocked Know the drink available beer requested by service staff, Clue said that the stock can take a sad hour",,,,0
,,"The place looked well entered downhill took three people from the staff a confirmation ordered a waiting dish for a minute of reality, I am served to someone else.",,,,0
,,"Pathetic service An assist in asking them for the place service, consider coming.",,,,0
,,Mars th modification note today worse service of all time just through the bar a concern to order up to the half hour of the staff do not know the thing of the impure service table unint Stick Habitual DJ so-Fort improved later later to maintain the place of maintenance in Add all literally of adventive coverage did not taste a lot of menu white sauce Pésne medium-sided Small wing Big Gard,,,,0
,,"Evaluated Zomato evaluated quite disappointed Friday evening maybe a Lil service of delayed music, many huge pizza smokers cube onion",,,,0
,,Completely disappointing reception has come to the time to confirm the entry of the author authorized at certain costs later denied entry because Apptetnyl everyone receives completely disappointing travel attitude,,,,0
,,Believe Pls is not going pathetic place hydro of Hyd Pub in,,,,0
,,A superb configuration of the place really a staff entitled Force Spoist Spoist Experience Hospitality absolutely absolutely pathetic is even lacking a basic basic courtesy,,,,0
,,Lots of attitude Display staff need to be learned on the atmosphere food to courtly customers ok,,,,0
,,"Hear Lot Place Got Chance finally visit the WOW reaction, left very soon right to the right Confusion Dine Dine PM did not really supposedly the table blocked figure min leading on the booking leading reservation completely impoliaries called his happy wife Got Wow Eye Oevener Upre Up Point Nothing Great Dup Busined High Place Doute Businet Businet Better Gered Place Point Point Place Nowwow really sure",,,,0
,,A bad insipid food service has done the corporate celebration even by paying a lot resembling the very value of half,,,,0
,,New place in financial neighborhood everyone who talks about the known USP dance track has become a team on Friday evening reserved upper deck spacious doubt a better dance floor hyderabad light system good remrival club octogle gangnam Seoul ambience global good level sool randage baby baby baby corn couple of decka upper group Food Awirter Starter Tikka Tikka Baby Corn Chicken Tikka Greash Sandin Term to Mark Worse School The course started said for the time many follow -ups started really upset entirely entirely wanted to give an atmosphere in the atmosphere in atmosphere,,,,0
,,"Pathetic experience Place First called Open Control Number PM PM Snday Person received Call Behave Prism said Open PM Reach PM Personal Answer Said Dit Open Way Speak Customer really boring customer, called Knowing Confirmation Person Take The Mosquito Seals around the course Head Course that has become frustration have tried to cancel the foods ordered. The minute command as WTF requested the invoice paid without anything else a disappointing experience suggesting visit Place Customer treated well",,,,0
,,"Really long visited place late reviewed place occupied work, good dance floor, I have many districts of indoor pool garden visited space allowed you to go VIP zone like Ur comparative Hyderabad compared to everyone earns money in hard work owner Place Plz think that the common crowd u invoice to provide a loaded dem u I hope that you understand the change.",,,,0
,,Place Entry costs Cover costs Fresh,,,,0
,,"The worst place for the first bench entry of the least disturbed staff, the customer's professional has literally returned without entering the media threw created",,,,0
,,Fine cover of Decting RSWE Get Place Siege DEFANTED TAKE FOLD SERVICE,,,,0
,,Irresponsible restaurant please do not order food ordered from Masala mushrooms good taste different Rotis Place Rotis People delivering white rice also tried to call the restaurant number,,,,0
,,The delivery of PM ordered gave low quality food without Santosh Dhaba logo even PM Zomato Pillage Pillage,,,,0
,,Gobi manchuri completely ordered an unclear taste ok quantity ok completely dal good worthy rice sufficient please check food could not eat your manchuri,,,,0
,,Mixed ordered veg tandoori roti twice gap day first all amain forcing u repeat order second time real time catastrophe terrible burnt food roti good subzi well,,,,0
,,Biiyani has delivered the worst to date does not eat Biiyani the worst taste cannot even eat,,,,0
,,Worse Hyderabad Hyderabad foods Old Stock Food Serving Old Stock Food Item accepting a coarse default behavior,,,,0
,,salty foods,,,,0
,,Guy Frank Food Good Oil used Kitchen Health,,,,0
,,Verry Bad Foodi ordered Hyderabadi Specail Birayani Quantity Verry Less Lemon with onion also waste money,,,,0
,,GOOD,,,,0
,,poor quality,,,,0
,,"Worse Taste Delivery Tott Gott Bad Cooked will not recommend a zomoto guy, please look at the commanded platform",,,,0
,,snack,,,,0
,,Commanded twice zomato does not know of obsessed oil found half container who came oil filled bets cannot chew the chopati teeth fairly strong breaking of the poor quality stone,,,,0
,,RD Class Food Prodidingspoiled Food Alimerious Food Pathetical Go Santosh Dhabain Assous life never a lot of bad food,,,,0
,,Faster food delivery tasty hot food,,,,0
,,"The most popular foods are ordered to order the quality of restaurants, no less displays a delivery rich in poor quality not ordered",,,,0
,,The quality of the food worse literally vomit Vomito Olywe does not suggest that the restaurant did not expect Santhosh Dhaba branches,,,,0
,,Large error Order the restaurant,,,,0
,,breaded butter,,,,0
,,Veg biryani veg biryani do not order shree santosh daba waste restaurant packaging also nirmal as the packaging on the side of the road,,,,0
,,Beurk Biryani,,,,0
